ko_id,pathway_id
K14085,map00260
K14272,map00260
K15633,map00260
K15634,map00260
K15635,map00260
K15783,map00260
K15784,map00260
K15785,map00260
K15786,map00260
K15789,map00260
K15893,map00260
K15918,map00260
K15919,map00260
K16066,map00260
K17103,map00260
K17217,map00260
K17755,map00260
K17989,map00260
K18896,map00260
K18897,map00260
K20498,map00260
K20801,map00260
K21832,map00260
K21833,map00260
K21834,map00260
K22305,map00260
K22982,map00260
K24071,map00260
K25220,map00260
K25316,map00260
K25317,map00260
K25528,map00260
K25960,map00260
K25961,map00260
K28205,map00260
K00133,map00261
K00215,map00261
K00928,map00261
K00955,map00261
K00956,map00261
K00957,map00261
K00958,map00261
K01714,map00261
K05375,map00261
K12524,map00261
K12525,map00261
K12526,map00261
K13811,map00261
K16421,map00261
K16422,map00261
K16423,map00261
K19102,map00261
K19103,map00261
K19104,map00261
K19105,map00261
K19106,map00261
K19107,map00261
K19108,map00261
K19109,map00261
K19110,map00261
K19111,map00261
K19112,map00261
K19113,map00261
K00003,map00270
K00016,map00270
K00024,map00270
K00025,map00270
K00026,map00270
K00058,map00270
K00133,map00270
K00456,map00270
K00544,map00270
K00547,map00270
K00548,map00270
K00549,map00270
K00552,map00270
K00558,map00270
K00640,map00270
K00641,map00270
K00651,map00270
K00772,map00270
K00789,map00270
K00797,map00270
K00802,map00270
K00811,map00270
K00812,map00270
K00813,map00270
K00815,map00270
K00816,map00270
K00826,map00270
K00827,map00270
K00831,map00270
K00832,map00270
K00837,map00270
K00838,map00270
K00872,map00270
K00899,map00270
K00928,map00270
K01011,map00270
K01243,map00270
K01244,map00270
K01251,map00270
K01505,map00270
K01566,map00270
K01611,map00270
K01697,map00270
K01738,map00270
K01739,map00270
K01740,map00270
K01752,map00270
K01758,map00270
K01760,map00270
K01761,map00270
K01762,map00270
K01767,map00270
K01919,map00270
K01920,map00270
K03334,map00270
K05396,map00270
K05810,map00270
K05933,map00270
K05953,map00270
K07173,map00270
K08963,map00270
K08964,map00270
K08965,map00270
K08966,map00270
K08967,map00270
K08968,map00270
K08969,map00270
K09758,map00270
K09880,map00270
K10150,map00270
K10764,map00270
K11204,map00270
K11205,map00270
K11358,map00270
K12339,map00270
K12524,map00270
K12525,map00270
K12526,map00270
K12960,map00270
K13034,map00270
K13060,map00270
K13061,map00270
K13062,map00270
K14155,map00270
K14454,map00270
K14455,map00270
K16054,map00270
K16843,map00270
K16844,map00270
K16845,map00270
K16846,map00270
K17069,map00270
K17216,map00270
K17217,map00270
K17398,map00270
K17399,map00270
K17462,map00270
K17950,map00270
K17989,map00270
K18284,map00270
K19696,map00270
K20021,map00270
K20248,map00270
K20249,map00270
K20250,map00270
K20772,map00270
K21456,map00270
K21623,map00270
K22207,map00270
K22846,map00270
K22847,map00270
K22954,map00270
K22955,map00270
K22956,map00270
K22957,map00270
K22968,map00270
K23304,map00270
K23370,map00270
K23885,map00270
K23975,map00270
K23976,map00270
K23977,map00270
K24034,map00270
K24042,map00270
K25035,map00270
K25316,map00270
K25317,map00270
K27857,map00270
K28205,map00270
K00020,map00280
K00022,map00280
K00128,map00280
K00140,map00280
K00149,map00280
K00157,map00280
K00166,map00280
K00167,map00280
K00186,map00280
K00187,map00280
K00188,map00280
K00189,map00280
K00248,map00280
K00249,map00280
K00253,map00280
K00263,map00280
K00271,map00280
K00382,map00280
K00626,map00280
K00632,map00280
K00822,map00280
K00826,map00280
K00827,map00280
K01027,map00280
K01028,map00280
K01029,map00280
K01640,map00280
K01641,map00280
K01692,map00280
K01782,map00280
K01825,map00280
K01847,map00280
K01848,map00280
K01849,map00280
K01907,map00280
K01964,map00280
K01965,map00280
K01966,map00280
K01968,map00280
K01969,map00280
K03334,map00280
K05605,map00280
K05606,map00280
K05607,map00280
K07250,map00280
K07508,map00280
K07509,map00280
K07511,map00280
K07513,map00280
K07514,map00280
K07515,map00280
K08683,map00280
K09478,map00280
K09699,map00280
K11263,map00280
K11381,map00280
K11410,map00280
K11538,map00280
K13524,map00280
K13766,map00280
K14085,map00280
K15036,map00280
K15037,map00280
K18472,map00280
K18660,map00280
K18661,map00280
K19312,map00280
K22568,map00280
K23146,map00280
K27094,map00280
K27095,map00280
K00052,map00290
K00053,map00290
K00263,map00290
K00826,map00290
K00835,map00290
K01649,map00290
K01652,map00290
K01653,map00290
K01687,map00290
K01702,map00290
K01703,map00290
K01704,map00290
K01754,map00290
K09011,map00290
K11258,map00290
K14260,map00290
K17989,map00290
K21359,map00290
K21360,map00290
K00003,map00300
K00133,map00300
K00143,map00300
K00215,map00300
K00290,map00300
K00293,map00300
K00674,map00300
K00821,map00300
K00825,map00300
K00838,map00300
K00841,map00300
K00928,map00300
K01439,map00300
K01586,map00300
K01655,map00300
K01705,map00300
K01714,map00300
K01778,map00300
K01798,map00300
K01928,map00300
K01929,map00300
K03340,map00300
K05822,map00300
K05823,map00300
K05824,map00300
K05825,map00300
K05827,map00300
K05828,map00300
K05829,map00300
K05830,map00300
K05831,map00300
K10206,map00300
K10977,map00300
K10978,map00300
K12524,map00300
K12525,map00300
K12526,map00300
K14267,map00300
K15792,map00300
K16180,map00300
K16181,map00300
K16182,map00300
K16792,map00300
K16793,map00300
K17450,map00300
K17753,map00300
K24034,map00300
K25032,map00300
K00022,map00310
K00128,map00310
K00135,map00310
K00137,map00310
K00149,map00310
K00252,map00310
K00290,map00310
K00293,map00310
K00306,map00310
K00382,map00310
K00468,map00310
K00471,map00310
K00473,map00310
K00474,map00310
K00626,map00310
K00658,map00310
K00824,map00310
K00825,map00310
K01034,map00310
K01035,map00310
K01041,map00310
K01506,map00310
K01582,map00310
K01692,map00310
K01782,map00310
K01825,map00310
K01843,map00310
K01844,map00310
K04462,map00310
K06101,map00310
K07250,map00310
K07511,map00310
K07514,map00310
K07515,map00310
K09186,map00310
K09187,map00310
K09188,map00310
K09189,map00310
K09251,map00310
K11419,map00310
K11420,map00310
K11421,map00310
K11422,map00310
K11423,map00310
K11424,map00310
K11425,map00310
K11426,map00310
K11427,map00310
K11428,map00310
K11429,map00310
K11430,map00310
K11431,map00310
K11432,map00310
K11433,map00310
K11703,map00310
K13609,map00310
K13645,map00310
K13646,map00310
K13647,map00310
K14085,map00310
K14157,map00310
K14268,map00310
K14959,map00310
K15588,map00310
K15736,map00310
K15737,map00310
K15791,map00310
K17451,map00310
K18011,map00310
K18012,map00310
K18013,map00310
K18014,map00310
K18201,map00310
K18202,map00310
K18494,map00310
K18804,map00310
K18826,map00310
K18854,map00310
K19743,map00310
K20795,map00310
K20796,map00310
K21672,map00310
K22410,map00310
K22748,map00310
K23385,map00310
K23700,map00310
K24034,map00310
K24405,map00310
K24406,map00310
K24407,map00310
K25316,map00310
K25317,map00310
K25986,map00310
K26061,map00310
K26062,map00310
K26063,map00310
K26064,map00310
K26065,map00310
K28522,map00310
K00273,map00311
K01060,map00311
K01434,map00311
K04126,map00311
K04127,map00311
K04128,map00311
K10852,map00311
K12743,map00311
K12744,map00311
K12745,map00311
K12747,map00311
K12748,map00311
K17836,map00311
K18062,map00311
K19200,map00311
K24041,map00311
K00128,map00330
K00137,map00330
K00147,map00330
K00149,map00330
K00273,map00330
K00274,map00330
K00286,map00330
K00294,map00330
K00296,map00330
K00316,map00330
K00318,map00330
K00472,map00330
K00491,map00330
K00542,map00330
K00613,map00330
K00657,map00330
K00673,map00330
K00797,map00330
K00802,map00330
K00811,map00330
K00812,map00330
K00813,map00330
K00819,map00330
K00824,map00330
K00840,map00330
K00931,map00330
K00933,map00330
K00934,map00330
K01259,map00330
K01426,map00330
K01470,map00330
K01473,map00330
K01474,map00330
K01476,map00330
K01480,map00330
K01484,map00330
K01485,map00330
K01581,map00330
K01583,map00330
K01584,map00330
K01585,map00330
K01611,map00330
K01750,map00330
K01777,map00330
K02626,map00330
K03343,map00330
K03365,map00330
K05526,map00330
K05604,map00330
K06447,map00330
K08660,map00330
K08687,map00330
K08688,map00330
K09123,map00330
K09251,map00330
K09470,map00330
K09471,map00330
K09472,map00330
K09473,map00330
K10536,map00330
K10793,map00330
K10794,map00330
K11142,map00330
K11182,map00330
K11358,map00330
K11394,map00330
K12251,map00330
K12252,map00330
K12253,map00330
K12254,map00330
K12255,map00330
K12256,map00330
K12259,map00330
K12657,map00330
K13240,map00330
K13241,map00330
K13242,map00330
K13366,map00330
K13367,map00330
K13427,map00330
K13746,map00330
K13747,map00330
K13821,map00330
K14085,map00330
K14329,map00330
K14454,map00330
K14455,map00330
K14755,map00330
K17839,map00330
K17851,map00330
K18123,map00330
K18384,map00330
K19742,map00330
K19743,map00330
K21624,map00330
K21639,map00330
K21672,map00330
K22548,map00330
K22842,map00330
K23121,map00330
K23233,map00330
K24034,map00330
K24952,map00330
K24953,map00330
K24954,map00330
K24955,map00330
K25365,map00330
K27001,map00330
K27382,map00330
K27502,map00330
K27542,map00330
K27545,map00330
K27683,map00330
K27684,map00330
K28013,map00330
K12673,map00331
K12674,map00331
K12675,map00331
K12676,map00331
K12677,map00331
K00147,map00332
K00931,map00332
K18315,map00332
K18316,map00332
K18317,map00332
K18318,map00332
K18319,map00332
K18537,map00332
K18538,map00332
K18539,map00332
K18562,map00332
K18563,map00332
K18565,map00332
K18566,map00332
K18568,map00332
K18569,map00332
K18570,map00332
K18571,map00332
K18572,map00332
K18582,map00332
K18583,map00332
K00059,map00333
K00208,map00333
K00645,map00333
K21428,map00333
K21778,map00333
K21779,map00333
K21780,map00333
K21781,map00333
K21782,map00333
K21783,map00333
K21784,map00333
K21785,map00333
K21786,map00333
K21787,map00333
K21788,map00333
K21789,map00333
K21790,map00333
K21791,map00333
K21792,map00333
K21793,map00333
K27675,map00333
K00013,map00340
K00128,map00340
K00129,map00340
K00149,map00340
K00274,map00340
K00546,map00340
K00603,map00340
K00765,map00340
K00817,map00340
K01089,map00340
K01437,map00340
K01458,map00340
K01468,map00340
K01479,map00340
K01496,map00340
K01523,map00340
K01590,map00340
K01663,map00340
K01693,map00340
K01712,map00340
K01745,map00340
K01814,map00340
K02500,map00340
K02501,map00340
K02502,map00340
K04486,map00340
K05602,map00340
K05603,map00340
K05604,map00340
K07008,map00340
K08660,map00340
K11182,map00340
K11755,map00340
K13990,map00340
K14085,map00340
K14152,map00340
K14755,map00340
K17363,map00340
K18649,map00340
K18911,map00340
K18912,map00340
K18913,map00340
K19787,map00340
K20246,map00340
K20247,map00340
K22437,map00340
K24017,map00340
K28842,map00340
K00001,map00350
K00055,map00350
K00121,map00350
K00129,map00350
K00135,map00350
K00146,map00350
K00151,map00350
K00157,map00350
K00270,map00350
K00274,map00350
K00276,map00350
K00422,map00350
K00431,map00350
K00450,map00350
K00451,map00350
K00455,map00350
K00457,map00350
K00483,map00350
K00484,map00350
K00501,map00350
K00503,map00350
K00505,map00350
K00506,map00350
K00545,map00350
K00553,map00350
K00811,map00350
K00812,map00350
K00813,map00350
K00815,map00350
K00817,map00350
K00832,map00350
K00838,map00350
K01555,map00350
K01557,map00350
K01592,map00350
K01593,map00350
K01618,map00350
K01668,map00350
K01800,map00350
K01801,map00350
K01826,map00350
K01827,map00350
K02509,map00350
K02510,map00350
K03334,map00350
K04072,map00350
K05821,map00350
K05921,map00350
K07253,map00350
K10219,map00350
K10774,map00350
K11358,map00350
K13371,map00350
K13372,map00350
K13574,map00350
K13951,map00350
K13952,map00350
K13953,map00350
K13954,map00350
K13980,map00350
K14454,map00350
K14455,map00350
K15849,map00350
K16163,map00350
K16164,map00350
K16165,map00350
K16171,map00350
K16901,map00350
K16902,map00350
K18606,map00350
K18857,map00350
K18933,map00350
K20758,map00350
K21425,map00350
K22203,map00350
K22327,map00350
K22329,map00350
K22330,map00350
K23109,map00350
K23470,map00350
K23492,map00350
K24287,map00350
K25271,map00350
K25272,map00350
K28347,map00350
K00055,map00360
K00074,map00360
K00129,map00360
K00146,map00360
K00270,map00360
K00274,map00360
K00276,map00360
K00285,map00360
K00457,map00360
K00500,map00360
K00529,map00360
K00811,map00360
K00812,map00360
K00813,map00360
K00815,map00360
K00817,map00360
K00824,map00360
K00832,map00360
K00838,map00360
K01426,map00360
K01593,map00360
K01666,map00360
K01692,map00360
K01912,map00360
K02554,map00360
K02609,map00360
K02610,map00360
K02611,map00360
K02612,map00360
K02613,map00360
K02614,map00360
K02615,map00360
K02618,map00360
K03334,map00360
K03782,map00360
K03825,map00360
K04073,map00360
K05708,map00360
K05709,map00360
K05710,map00360
K05711,map00360
K05712,map00360
K05713,map00360
K05714,map00360
K05821,map00360
K07253,map00360
K10437,map00360
K10775,map00360
K10797,map00360
K11358,map00360
K12732,map00360
K13064,map00360
K13371,map00360
K13372,map00360
K13574,map00360
K14454,map00360
K14455,map00360
K15517,map00360
K15849,map00360
K15866,map00360
K18355,map00360
K18356,map00360
K18357,map00360
K18358,map00360
K18359,map00360
K18360,map00360
K18361,map00360
K18362,map00360
K18363,map00360
K18606,map00360
K21795,map00360
K22328,map00360
K22427,map00360
K23109,map00360
K28353,map00360
K00217,map00361
K00446,map00361
K00462,map00361
K01061,map00361
K01560,map00361
K01561,map00361
K01563,map00361
K01856,map00361
K01860,map00361
K03268,map00361
K03381,map00361
K03391,map00361
K04098,map00361
K06912,map00361
K07104,map00361
K10676,map00361
K15236,map00361
K15237,map00361
K15238,map00361
K15239,map00361
K15240,map00361
K15241,map00361
K15242,map00361
K15243,map00361
K15244,map00361
K15245,map00361
K15246,map00361
K15253,map00361
K16242,map00361
K16243,map00361
K16244,map00361
K16245,map00361
K16246,map00361
K16249,map00361
K16268,map00361
K16269,map00361
K18089,map00361
K18090,map00361
K21607,map00361
K23529,map00361
K24293,map00361
K00074,map00362
K00217,map00362
K00252,map00362
K00446,map00362
K00448,map00362
K00449,map00362
K00481,map00362
K00529,map00362
K00626,map00362
K00632,map00362
K01031,map00362
K01032,map00362
K01055,map00362
K01075,map00362
K01607,map00362
K01615,map00362
K01617,map00362
K01666,map00362
K01692,map00362
K01782,map00362
K01821,map00362
K01825,map00362
K01856,map00362
K01857,map00362
K02554,map00362
K03268,map00362
K03381,map00362
K03464,map00362
K04073,map00362
K04098,map00362
K04100,map00362
K04101,map00362
K04105,map00362
K04107,map00362
K04108,map00362
K04109,map00362
K04110,map00362
K04112,map00362
K04113,map00362
K04114,map00362
K04115,map00362
K04116,map00362
K04117,map00362
K04118,map00362
K04755,map00362
K05549,map00362
K05550,map00362
K05783,map00362
K05784,map00362
K07104,map00362
K07516,map00362
K07534,map00362
K07535,map00362
K07536,map00362
K07537,map00362
K07538,map00362
K07539,map00362
K07823,map00362
K07824,map00362
K10216,map00362
K10217,map00362
K10218,map00362
K10219,map00362
K10220,map00362
K10221,map00362
K10621,map00362
K10622,map00362
K13767,map00362
K14333,map00362
K14334,map00362
K14727,map00362
K15511,map00362
K15512,map00362
K15513,map00362
K15514,map00362
K15766,map00362
K15767,map00362
K16173,map00362
K16242,map00362
K16243,map00362
K16244,map00362
K16245,map00362
K16246,map00362
K16249,map00362
K16268,map00362
K16269,map00362
K16514,map00362
K16515,map00362
K18089,map00362
K18090,map00362
K18364,map00362
K18365,map00362
K18366,map00362
K19065,map00362
K19066,map00362
K19067,map00362
K19515,map00362
K19516,map00362
K20458,map00362
K20509,map00362
K20941,map00362
K20942,map00362
K20943,map00362
K20944,map00362
K22270,map00362
K22553,map00362
K23351,map00362
K23352,map00362
K27499,map00362
K27500,map00362
K27540,map00362
K27672,map00362
K27673,map00362
K27674,map00362
K27848,map00362
K28556,map00362
K05913,map00363
K14520,map00363
K00217,map00364
K01061,map00364
K01721,map00364
K01856,map00364
K01860,map00364
K03381,map00364
K03391,map00364
K05549,map00364
K05550,map00364
K05783,map00364
K05784,map00364
K08686,map00364
K14417,map00364
K14418,map00364
K20806,map00364
K20807,map00364
K20808,map00364
K20809,map00364
K16873,map00365
K16874,map00365
K16875,map00365
K16876,map00365
K16877,map00365
K16878,map00365
K16879,map00365
K16880,map00365
K00022,map00380
K00128,map00380
K00149,map00380
K00157,map00380
K00252,map00380
K00274,map00380
K00382,map00380
K00452,map00380
K00453,map00380
K00463,map00380
K00466,map00380
K00486,map00380
K00502,map00380
K00543,map00380
K00562,map00380
K00626,map00380
K00658,map00380
K00669,map00380
K00816,map00380
K00825,map00380
K00837,map00380
K00838,map00380
K01237,map00380
K01426,map00380
K01432,map00380
K01501,map00380
K01556,map00380
K01593,map00380
K01667,map00380
K01692,map00380
K01721,map00380
K01782,map00380
K01825,map00380
K03334,map00380
K03392,map00380
K03781,map00380
K03782,map00380
K04103,map00380
K07130,map00380
K07408,map00380
K07409,map00380
K07410,map00380
K07511,map00380
K07514,map00380
K07515,map00380
K10217,map00380
K11182,map00380
K11812,map00380
K11813,map00380
K11816,map00380
K11817,map00380
K11818,map00380
K11819,map00380
K11820,map00380
K11821,map00380
K11868,map00380
K13066,map00380
K14085,map00380
K14263,map00380
K14264,map00380
K14265,map00380
K14338,map00380
K15067,map00380
K15791,map00380
K16901,map00380
K16902,map00380
K16903,map00380
K20204,map00380
